Place,Location,Area,Rooms,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Ciudad Lineal,62,3,0,0,0,1,0,1,212500
Piso,Salamanca,81,2,1,1,1,1,0,0,400000
Piso,Salamanca,85,2,0,1,1,1,0,0,640000
Piso,Retiro,119,3,1,1,1,1,0,1,599000
Piso,Retiro,92,4,0,1,1,1,1,1,469000
Piso,Tetuán,54,2,1,0,1,0,1,1,409000
Piso,Centro,155,2,1,1,1,1,0,0,950000
Piso,Fuencarral,40,1,0,1,0,1,0,0,150000
Piso,Fuencarral,110,3,0,1,1,1,0,0,295000
Piso,Chamberí,111,3,0,1,1,1,1,0,550000
Piso,Chamberí,418,6,1,1,1,0,1,0,2636000
Piso,Puente de Vallecas,94,2,0,1,1,0,0,0,188800
Piso,Chamartín,186,4,1,1,1,1,0,1,1590000
Piso,Centro,360,5,0,1,1,0,1,1,3600000
Ático,Ciudad Lineal,126,3,1,1,1,1,1,1,750000
Piso,Villa de Vallecas,80,3,1,1,1,1,0,1,265000
Piso,Tetuán,39,1,1,0,0,0,0,0,395000
Piso,San Blas,54,3,1,1,0,1,0,0,130000
Piso,Arganzuela,82,3,1,1,1,1,0,0,339000
Piso,Centro,216,3,1,1,1,1,0,0,1995000
Piso,Chamartín,160,3,1,1,1,1,0,1,950000
Piso,Puente de Vallecas,68,2,1,0,0,1,0,1,130000
Piso,Retiro,140,4,0,0,1,1,0,0,629000
Piso,Villa de Vallecas,53,1,0,1,1,1,0,0,175940
Piso,Centro,118,2,1,0,1,1,0,1,889000
Piso,Fuencarral,88,3,1,1,1,1,0,0,405000
Piso,Moncloa,289,3,1,0,0,0,0,0,750000
Piso,Ciudad Lineal,190,4,1,1,1,1,1,1,950000
Piso,Villaverde,70,3,0,1,0,0,0,0,126500
Piso,Centro,42,1,1,1,0,1,0,0,190000
Piso,Centro,205,7,0,0,1,0,0,0,831325
Piso,Ciudad Lineal,63,3,0,0,0,1,0,0,180000
Ático,Centro,75,2,1,0,1,1,0,1,650000
Piso,Ciudad Lineal,57,2,0,0,0,1,0,1,175000
Piso,Centro,217,4,1,1,1,1,0,0,1500000
Piso,Chamberí,459,4,1,0,1,0,1,1,2450000
Piso,Fuencarral,62,1,1,1,1,1,1,1,335000
Piso,Chamberí,108,2,1,1,1,1,0,0,815000
Piso,Usera,65,3,1,0,0,1,0,1,141000
Piso,Chamberí,177,4,0,1,1,1,0,1,725000
Piso,Tetuán,65,2,0,1,1,0,0,0,250000
Piso,Salamanca,150,3,1,1,1,1,0,1,870000
Piso,Arganzuela,42,2,1,1,0,0,0,0,240000
Piso,Puente de Vallecas,47,3,0,1,0,1,0,1,110700
Ático,Salamanca,214,5,0,0,1,1,0,1,1295000
Ático,Fuencarral,284,4,1,1,1,1,1,1,2075000
Piso,Chamartín,38,1,1,1,0,1,0,0,176000
Piso,Salamanca,60,1,1,1,1,1,0,0,300000
Piso,Chamberí,177,4,0,0,1,1,0,0,725000
Piso,Fuencarral,66,2,0,1,0,0,0,0,155000
Ático,Puente de Vallecas,137,3,1,1,1,1,1,1,480000
Piso,Latina,86,3,1,1,1,1,0,1,219000
Piso,Carabanchel,54,2,1,0,0,1,0,1,122900
Piso,Carabanchel,85,2,0,1,0,0,0,0,140900
Piso,Carabanchel,90,3,1,1,1,1,0,1,347000
Piso,San Blas,75,3,0,0,1,0,0,1,262650
Piso,Tetuán,72,2,0,0,1,0,0,1,208632
Piso,Tetuán,44,1,1,1,1,1,0,1,355000
Piso,Ciudad Lineal,71,3,1,1,0,1,0,0,210000
Piso,Centro,99,2,0,0,1,0,0,1,510000
Piso,Usera,79,3,0,1,1,1,0,1,174000
Piso,Puente de Vallecas,40,1,1,0,1,1,0,0,124000
Piso,Chamberí,102,2,1,1,1,0,1,1,526585
Piso,Chamberí,177,2,1,0,1,1,0,1,1188000
Dúplex,Tetuán,68,1,0,1,1,0,1,0,197600
Ático,Tetuán,137,2,1,1,1,1,1,1,550000
Piso,Villa de Vallecas,70,3,0,0,0,1,0,0,135000
Piso,Moncloa,215,6,1,1,1,1,0,1,970000
Piso,Chamartín,95,2,1,0,0,0,0,0,522500
Piso,Ciudad Lineal,83,3,1,1,0,1,0,1,224000
Piso,Moncloa,127,3,1,1,1,1,1,1,499999
Piso,Moncloa,70,2,1,1,0,1,0,1,260000
Piso,Chamberí,88,2,1,1,1,1,0,0,515000
Piso,Tetuán,199,4,1,0,1,1,0,0,798000
Ático,Centro,278,4,0,1,1,0,1,1,1299000
Piso,Salamanca,175,3,0,1,1,0,0,0,1800000
Piso,Salamanca,105,2,1,1,1,1,0,0,970000
Piso,Tetuán,86,3,1,1,1,1,0,0,350000
Piso,Latina,86,2,0,0,1,0,1,0,248700
Ático,Chamartín,420,3,1,1,1,1,1,1,3800000
Piso,Villaverde,76,1,0,0,1,0,1,0,73000
Piso,Moncloa,300,5,1,1,1,1,0,0,1425000
Piso,Chamberí,74,2,1,1,1,1,0,1,985000
Piso,Hortaleza,85,3,0,1,1,1,1,0,350000
Piso,Carabanchel,88,2,1,1,1,1,1,0,279000
Ático,Retiro,72,2,1,1,1,1,0,1,980000
Piso,Fuencarral,60,2,0,1,1,1,0,0,212000
Ático,San Blas,52,1,1,1,1,1,1,0,220000
Piso,Centro,126,3,1,1,1,1,0,0,939000
Piso,Chamberí,235,4,1,1,1,1,1,1,1495000
Ático,Retiro,65,2,1,1,1,0,0,1,419000
Piso,Puente de Vallecas,92,3,1,1,1,1,0,1,199900
Piso,Latina,64,3,0,0,1,1,0,1,157000
Piso,Carabanchel,78,2,1,0,1,1,0,1,269000
Piso,Arganzuela,80,2,0,1,1,1,0,0,279000
Piso,Latina,42,1,1,0,0,1,0,1,145999
Piso,Centro,130,4,1,0,1,1,0,0,645000
Piso,Salamanca,48,1,0,0,0,0,0,0,257000
Piso,Retiro,81,4,0,0,1,1,0,1,331000
Piso,Salamanca,108,2,0,1,1,1,0,0,750000
Piso,Moncloa,136,3,0,1,1,1,0,0,940000
Piso,Carabanchel,63,1,1,1,1,0,1,0,193000
Piso,Ciudad Lineal,71,2,0,1,1,0,0,0,247198
Piso,Carabanchel,61,1,0,0,0,0,0,0,293000
Piso,Salamanca,86,3,1,1,1,1,0,0,789000
Piso,Fuencarral,96,2,0,1,1,1,1,0,450000
Ático,Centro,40,1,1,1,0,1,0,0,210000
Piso,Puente de Vallecas,32,1,1,1,1,1,0,0,130000
Piso,Latina,46,1,0,0,1,0,0,0,138000
Piso,Chamartín,125,4,1,1,1,1,0,1,889000
Piso,Centro,180,5,1,0,1,1,0,0,850000
Piso,Moncloa,143,3,1,1,1,1,1,0,1195000
Piso,Fuencarral,113,2,1,0,1,1,1,0,435000
Ático,Chamberí,133,2,1,1,1,1,1,1,981100
Piso,Usera,75,3,0,0,1,0,0,1,175000
Piso,Ciudad Lineal,80,2,1,1,1,1,0,1,259000
Piso,Ciudad Lineal,237,4,1,1,1,1,1,1,1100000
Piso,Chamartín,253,4,1,1,1,1,0,1,1900000
Piso,Chamberí,227,3,1,1,1,1,0,0,2000000
Piso,Chamberí,97,3,0,1,1,1,0,0,280000
Piso,Chamartín,52,1,1,1,1,1,1,1,440000
Piso,Salamanca,61,2,0,0,1,1,0,0,305000
Piso,Retiro,175,5,1,1,1,1,1,1,749990
Piso,Hortaleza,135,3,1,1,1,1,1,0,695000
Piso,Chamartín,108,3,1,0,1,1,0,0,543000
Ático,Centro,400,5,1,1,1,1,0,1,7000000
Piso,Salamanca,117,2,1,1,1,1,0,0,705000
Piso,Salamanca,140,3,1,1,1,0,0,1,2170000
Piso,Chamartín,323,4,1,1,1,1,0,0,3600000
Piso,Moncloa,320,5,1,1,1,1,0,0,1290000
Piso,Moncloa,140,4,0,1,1,1,1,1,439000
Piso,Centro,107,1,1,1,1,1,0,0,649000
Piso,Tetuán,152,3,1,1,1,1,0,1,1349000
Piso,Chamartín,164,4,1,1,1,1,1,1,1450000
Piso,Centro,145,5,0,0,0,0,0,0,730000
Piso,Moncloa,80,3,0,1,1,1,0,1,250000
Piso,Villa de Vallecas,47,1,0,1,1,1,1,0,169000
Piso,Salamanca,303,4,1,1,1,1,1,1,2100000
Piso,Hortaleza,101,2,1,1,1,1,1,0,470000
Piso,Chamberí,126,3,1,1,1,1,0,1,939000
Piso,Villa de Vallecas,109,3,1,1,1,1,0,0,289900
Piso,Centro,260,4,1,0,1,1,0,0,1090000
Piso,Tetuán,65,2,1,1,1,1,1,0,239100
Piso,San Blas,114,3,1,1,1,1,1,0,345000
Piso,Centro,164,3,0,1,1,1,0,0,1050000
Piso,Tetuán,107,3,1,1,0,0,0,1,399000
Piso,Centro,21,1,0,0,0,1,0,1,145000
Piso,Centro,250,4,1,0,1,0,0,0,1995000
Piso,Retiro,95,3,1,1,1,1,1,1,518200
Piso,Hortaleza,140,3,1,1,1,1,1,1,923000
Piso,Latina,47,1,0,0,0,1,0,0,140000
Piso,Moncloa,120,4,0,1,1,1,0,0,490000
Piso,Centro,114,3,1,1,0,1,0,0,525000
Piso,San Blas,97,3,1,1,1,1,0,1,260000
Piso,Barajas,190,3,1,1,1,1,1,1,625000
Piso,Usera,60,2,0,0,1,0,0,0,122700
Piso,Salamanca,60,1,1,1,1,1,0,0,579000
Ático,Tetuán,59,1,1,1,0,1,0,1,235000
Piso,Hortaleza,99,2,1,1,1,0,1,0,365000
Dúplex,Ciudad Lineal,93,2,1,0,1,1,1,0,590000
Piso,Centro,122,3,1,0,1,1,0,0,699000
Piso,Centro,92,2,0,1,1,1,0,0,399000
Piso,Puente de Vallecas,64,3,1,1,0,1,0,0,165000
Ático,Salamanca,87,2,1,1,1,1,0,0,879000
Piso,Salamanca,87,2,1,1,1,0,0,0,879000
Piso,Salamanca,400,4,0,0,1,1,1,0,4500000
Piso,Usera,99,3,0,1,1,1,0,1,165000
Piso,Salamanca,60,2,1,0,0,1,0,0,320000
Piso,Chamberí,54,1,0,1,1,1,0,0,375000
Piso,Chamberí,31,1,0,1,1,1,0,1,200000
Piso,Centro,90,1,1,1,1,1,0,0,450000
Piso,Chamberí,203,3,1,1,1,1,0,1,995000
Piso,Tetuán,87,3,1,1,1,1,0,0,349900
Piso,Ciudad Lineal,89,3,1,1,1,1,0,0,289000
Piso,Fuencarral,96,3,0,1,1,1,0,1,365000
Piso,Villa de Vallecas,53,1,0,0,1,0,1,0,175940
Piso,Puente de Vallecas,90,3,0,1,1,1,0,1,156000
Piso,San Blas,115,4,1,1,1,1,0,1,235000
Piso,Usera,91,3,0,1,1,1,0,1,169000
Ático,Villa de Vallecas,71,2,1,1,1,1,1,1,355000
Piso,Centro,100,3,1,1,1,1,0,0,789000
Piso,Villaverde,86,3,1,0,1,1,0,1,169000
Piso,Hortaleza,129,3,1,1,1,1,1,0,580000
Piso,Usera,79,3,0,0,0,0,0,1,161000
Ático,Latina,112,3,1,1,1,1,1,1,549000
Piso,Salamanca,83,2,0,1,0,1,0,1,365000
Ático,Centro,64,1,0,0,1,1,0,1,870000
Piso,Salamanca,428,5,1,1,1,1,1,1,3500000
Piso,Centro,36,1,1,1,0,1,0,0,185000
Piso,Retiro,205,3,1,1,1,0,0,1,570000
Piso,Centro,62,1,1,1,1,1,0,1,599000
Piso,Usera,62,2,0,0,1,0,0,0,154000
Piso,Arganzuela,56,2,0,0,1,0,0,0,120000
Piso,Fuencarral,60,2,0,0,1,1,0,1,200000
Piso,Puente de Vallecas,28,1,1,1,0,0,0,0,83999
Piso,Tetuán,190,5,0,1,1,0,1,1,980000
Dúplex,Usera,70,2,0,1,0,0,0,0,130000
Piso,Vicálvaro,110,1,0,0,0,0,0,0,165000
Piso,Arganzuela,86,3,0,1,1,1,0,1,350000
Piso,San Blas,161,4,1,1,1,1,1,0,825000
Piso,Carabanchel,88,2,0,1,1,1,0,1,309000
Piso,Moncloa,62,3,0,0,0,0,0,1,214500
Piso,Centro,52,2,1,1,1,0,0,0,300000
Ático,Salamanca,243,5,1,1,1,1,1,1,1450000
Piso,Centro,41,1,1,0,0,1,0,0,115000
Piso,Centro,97,3,1,0,1,1,0,0,890000
Piso,Chamartín,42,2,0,1,1,1,0,0,300000
Piso,Centro,65,2,1,0,1,0,0,0,699000
Piso,Chamberí,120,4,0,0,1,1,0,0,630000
Piso,Chamartín,88,2,1,1,1,0,0,0,545000
Piso,Centro,121,5,0,0,1,0,0,0,650000
Piso,San Blas,48,2,1,0,1,1,0,0,139000
Piso,Salamanca,118,1,1,1,1,1,0,1,630000
Piso,Fuencarral,158,4,0,1,1,1,1,1,470000
Piso,Salamanca,181,3,0,1,1,1,0,0,840000
Piso,Centro,134,3,1,1,1,1,0,0,939000
Piso,Chamberí,57,1,1,1,0,0,0,0,305000
Piso,Villaverde,60,2,1,0,1,1,0,0,119900
Piso,Ciudad Lineal,178,4,1,1,1,1,1,1,790000
Piso,Centro,62,1,0,0,1,1,0,0,190000
Piso,Chamberí,46,2,0,0,1,1,0,0,230000
Piso,Centro,54,1,0,1,1,0,0,0,255000
Piso,Ciudad Lineal,145,2,1,1,1,1,1,1,645000
Piso,Salamanca,90,3,1,1,1,1,0,1,480000
Piso,Ciudad Lineal,148,4,1,1,1,1,1,1,560000
Piso,Tetuán,100,3,0,0,0,0,0,0,280000
Piso,Chamberí,129,3,0,0,1,1,0,0,280000
Piso,Puente de Vallecas,66,3,0,0,0,0,0,1,120000
Piso,Centro,84,2,1,1,0,1,0,0,829000
Piso,Tetuán,61,2,1,0,0,1,0,0,219000
Ático,Salamanca,130,2,0,0,1,0,1,1,1190000
Piso,Fuencarral,153,3,0,1,1,1,1,0,650000
Piso,Chamartín,168,1,0,0,1,1,1,0,585000
Piso,Ciudad Lineal,79,3,1,1,0,1,0,1,229900
Piso,Puente de Vallecas,35,1,0,1,0,1,0,0,99000
Piso,Puente de Vallecas,73,2,0,1,0,0,1,1,181999
Piso,Retiro,140,3,0,1,1,1,1,0,650000
Piso,Centro,138,5,0,0,0,1,0,0,457000
Piso,Centro,107,3,1,1,1,1,0,0,839000
Piso,Ciudad Lineal,79,3,1,0,0,1,0,1,235000
Piso,Centro,50,3,0,0,0,0,0,0,185000
Piso,Retiro,103,2,1,1,1,0,0,0,412395
Piso,Fuencarral,65,1,1,1,1,1,1,0,310000
Piso,Usera,90,3,0,1,1,1,0,0,165000
Piso,Chamartín,197,3,0,1,1,1,0,1,1001148
Ático,Puente de Vallecas,93,2,0,1,1,1,0,1,225000
Piso,Retiro,300,4,1,0,1,0,1,0,2500000
Piso,Tetuán,126,3,0,1,1,1,1,1,875000
Dúplex,Tetuán,69,2,0,1,1,1,1,0,265000
Piso,Salamanca,128,3,1,1,1,1,0,0,745000
Piso,Puente de Vallecas,60,2,0,0,1,1,0,0,130000
Piso,Ciudad Lineal,78,2,1,1,1,1,0,1,275000
Piso,Retiro,292,5,0,0,1,1,1,1,1650000
Ático,Hortaleza,138,2,1,1,1,1,1,1,475000
Ático,Moncloa,206,4,1,0,1,1,1,1,1075000
Piso,San Blas,75,3,0,1,1,1,0,1,269500
Piso,Latina,71,2,1,0,0,1,0,0,175000
Piso,Moncloa,197,3,1,0,0,0,0,0,1550000
Piso,Ciudad Lineal,115,3,1,1,1,1,1,1,550000
Ático,Salamanca,130,2,0,1,1,0,1,1,1190000
Piso,Moncloa,135,3,1,1,1,1,0,0,700000
Piso,Puente de Vallecas,41,1,0,0,1,0,0,1,112500
Piso,Fuencarral,125,4,0,1,1,1,1,1,487000
Piso,Centro,39,1,1,0,1,0,0,0,180000
Piso,Centro,39,1,1,0,0,1,0,0,240000
Piso,Fuencarral,158,2,0,0,1,0,0,0,190000
Piso,Arganzuela,48,2,1,1,1,0,0,0,259000
Piso,Villa de Vallecas,49,2,1,0,0,1,0,0,119000
Piso,Chamberí,180,4,1,1,1,1,0,1,995000
Piso,Arganzuela,135,3,1,1,1,1,1,0,690000
Piso,Hortaleza,93,2,0,1,1,1,0,0,250000
Piso,Moncloa,79,1,1,0,1,1,0,0,550000
Piso,Carabanchel,69,2,0,0,1,0,0,0,289000
Ático,Chamberí,335,3,1,1,1,1,0,1,2300000
Piso,Hortaleza,87,2,1,0,1,1,0,0,280000
Piso,Salamanca,93,2,1,1,1,1,0,0,789000
Piso,Centro,71,1,0,0,0,1,0,0,340000
Ático,Vicálvaro,180,3,1,1,1,1,1,1,489000
Piso,Salamanca,111,3,1,0,1,1,0,1,889000
Piso,Tetuán,112,3,0,1,1,1,0,1,375000
Piso,Villa de Vallecas,131,3,0,0,1,0,1,1,311000
Piso,Centro,441,5,0,0,1,0,0,0,2800000
Ático,Puente de Vallecas,152,3,1,1,1,1,0,1,387000
Piso,Latina,73,3,0,1,1,1,1,1,210000
Piso,Centro,109,3,0,1,1,0,0,0,765000
Piso,Ciudad Lineal,95,2,1,1,0,1,0,0,275000
Piso,Salamanca,73,2,1,1,1,1,1,0,595000
Piso,Carabanchel,137,4,0,1,1,1,0,1,399000
Piso,Carabanchel,86,3,1,1,1,1,0,1,225000
Piso,Arganzuela,117,4,0,1,1,1,0,1,485000
Piso,Ciudad Lineal,57,2,1,1,1,1,0,1,295000
Piso,San Blas,90,3,0,1,1,1,0,0,208000
Piso,Retiro,63,2,1,0,1,1,0,0,290000
Piso,Arganzuela,88,3,0,1,1,1,0,1,359000
Piso,Salamanca,139,5,1,1,1,1,0,1,596000
Ático,Hortaleza,80,1,1,1,1,1,1,1,344500
Piso,Arganzuela,75,3,0,0,1,1,0,0,315000
Piso,Chamberí,75,2,0,0,1,1,0,0,309700
Piso,San Blas,98,3,1,0,1,0,0,1,200000
Piso,Moratalaz,81,3,1,0,1,1,0,1,197000
Piso,Moratalaz,140,3,1,0,0,1,0,1,280000
Piso,Villa de Vallecas,95,3,0,1,1,0,0,1,199000
Piso,Carabanchel,101,3,1,1,1,1,1,0,370000
Piso,Carabanchel,71,2,0,1,0,1,0,1,149000
Piso,Arganzuela,79,2,0,1,1,1,0,0,409990
Piso,Puente de Vallecas,75,3,0,0,0,1,0,1,145000
Piso,Centro,157,5,1,0,1,1,0,0,940000
Piso,Usera,113,3,1,1,1,1,0,0,239990
Piso,Centro,98,2,1,1,1,0,0,0,899000
Piso,Hortaleza,88,2,1,0,0,0,0,0,408500
Piso,Retiro,85,3,1,1,1,1,0,0,325000
Piso,Carabanchel,76,3,1,1,1,0,0,1,166000
Piso,Fuencarral,106,3,0,1,1,0,1,0,500000
Piso,Hortaleza,101,2,1,1,1,1,1,1,460000
Piso,Villaverde,102,3,1,1,1,1,1,1,240000
Piso,Carabanchel,96,3,0,1,0,0,0,0,194000
Piso,Ciudad Lineal,80,1,0,0,0,0,0,1,290000
Dúplex,Hortaleza,238,4,0,0,1,1,1,0,1150000
Piso,Tetuán,400,3,0,1,0,1,1,1,440000
Piso,Puente de Vallecas,44,3,0,0,0,0,0,1,85000
Piso,Fuencarral,94,3,1,1,1,1,0,0,379000
Piso,Ciudad Lineal,81,2,0,1,1,1,0,1,425000
Piso,Carabanchel,47,1,0,0,0,0,0,0,145460
Piso,Centro,83,2,0,1,1,1,0,0,390000
Piso,Puente de Vallecas,44,2,0,1,1,1,0,1,82000
Piso,Carabanchel,65,2,1,1,0,1,0,1,145000
Piso,Hortaleza,83,3,1,0,1,1,0,1,380000
Piso,Puente de Vallecas,77,2,0,1,1,1,1,0,208000
Piso,Centro,105,2,1,1,1,1,0,0,680000
Piso,Salamanca,156,3,1,1,1,1,0,0,1190000
Piso,Tetuán,82,2,0,1,0,1,0,1,309000
Piso,Villaverde,50,1,0,1,1,1,0,0,136000
Piso,Fuencarral,110,2,1,1,1,1,1,1,440000
Dúplex,Tetuán,148,3,1,1,1,1,1,0,425000
Piso,Hortaleza,130,2,1,1,1,0,1,0,502000
Piso,Latina,66,3,0,0,1,0,0,0,113000
Piso,Carabanchel,97,2,0,1,1,1,1,0,285000
Piso,Fuencarral,95,3,0,1,1,1,0,1,379999
Piso,Chamberí,179,4,1,0,1,1,0,1,795000
Piso,Tetuán,37,1,0,1,0,1,0,0,129000
Piso,Moratalaz,86,3,0,1,1,0,0,0,199500
Piso,Salamanca,58,1,1,1,1,0,0,0,540000
Piso,Hortaleza,81,3,0,0,1,0,0,1,235000
Piso,Retiro,229,4,1,1,1,1,1,0,1250000
Piso,Centro,151,3,0,0,1,1,0,0,670000
Piso,Tetuán,37,1,1,1,0,1,0,0,164000
Piso,Chamartín,200,4,1,1,1,0,1,1,970000
Piso,Moncloa,118,3,0,1,1,1,1,1,620000
Piso,Centro,175,2,0,1,1,1,0,0,620000
Piso,Centro,57,2,0,1,1,1,0,0,270000
Dúplex,Chamberí,93,1,1,1,1,1,0,0,340000
Piso,Ciudad Lineal,87,3,1,0,0,1,0,1,220000
Piso,Chamberí,85,2,1,1,1,1,0,1,709000
Piso,Latina,83,2,0,0,0,1,0,1,230000
Piso,Salamanca,197,3,1,1,1,1,1,1,1650000
Piso,Puente de Vallecas,65,2,0,0,1,0,0,0,135000
Piso,Salamanca,85,2,0,0,0,1,0,0,500000
Piso,Arganzuela,36,1,0,0,1,1,0,0,200000
Piso,Carabanchel,80,2,1,1,0,1,0,1,170000
Piso,Salamanca,228,4,1,1,1,1,0,1,1540000
Piso,Centro,101,1,1,1,0,1,0,0,575000
Piso,Ciudad Lineal,80,2,0,0,1,0,1,0,309000
Ático,Fuencarral,110,2,1,1,1,1,1,1,695000
Piso,Salamanca,145,7,1,1,1,1,0,0,1290000
Piso,Hortaleza,114,3,1,1,1,1,1,1,490000
Piso,Centro,118,2,1,1,1,1,1,1,1375000
Piso,Chamberí,102,2,0,1,0,1,0,0,526585
Piso,Carabanchel,84,3,1,1,0,1,0,1,165000
Piso,Chamartín,222,5,1,1,1,1,1,1,1490000
Piso,Chamberí,238,4,1,0,1,0,1,1,1650000
Piso,Hortaleza,120,3,0,1,1,1,1,0,458000
Piso,Chamberí,48,1,0,1,1,1,0,1,520000
Piso,Centro,75,3,0,0,0,0,0,0,349724
Piso,Tetuán,58,2,0,0,1,0,0,0,200000
Piso,Hortaleza,116,3,1,1,1,1,1,0,535000
Piso,Centro,160,3,1,1,1,1,0,0,890000
Piso,Ciudad Lineal,130,4,1,1,1,1,1,0,549000
Piso,Ciudad Lineal,62,1,1,0,1,1,1,0,320000
Piso,Latina,115,3,1,1,1,1,0,0,330000
Piso,Salamanca,103,2,1,1,1,1,0,0,950000
Piso,Salamanca,70,3,0,0,0,1,0,0,310000
Piso,Chamberí,137,3,1,1,1,1,0,1,1500000
Dúplex,Puente de Vallecas,111,3,1,1,0,1,0,1,163500
Piso,Villaverde,64,2,0,1,1,1,1,0,196000
Piso,Centro,228,7,0,0,1,1,0,0,860000
Piso,Puente de Vallecas,62,2,1,1,1,1,0,1,123000
Piso,Salamanca,143,3,1,1,1,1,0,0,660000
Piso,Centro,159,2,0,1,1,1,0,0,681000
Dúplex,Centro,122,3,1,0,1,1,0,0,1390000
Piso,Chamartín,159,3,0,1,1,1,1,1,940000
Piso,Barajas,139,2,1,1,1,1,1,0,439000
Piso,Puente de Vallecas,61,3,0,1,0,0,0,0,144900
Piso,Chamartín,67,1,1,1,1,1,0,0,440000
Piso,Carabanchel,90,4,1,1,0,1,0,0,174000
Piso,Tetuán,261,4,1,1,1,1,1,0,1380000
Piso,Ciudad Lineal,92,4,0,1,1,1,0,0,270000
Piso,Villaverde,65,3,1,0,0,1,0,1,75000
Piso,Hortaleza,74,2,1,1,1,1,0,0,108200
Piso,Moncloa,150,5,0,0,1,0,0,0,379000
Piso,San Blas,58,3,1,1,0,1,0,0,160000
Piso,Ciudad Lineal,67,3,0,0,1,0,0,1,169900
Piso,Fuencarral,65,2,1,1,1,1,0,0,187000
Piso,Hortaleza,198,3,1,1,1,1,1,1,1199000
Piso,Centro,30,1,0,1,1,0,0,0,243000
Piso,Chamberí,45,1,0,1,1,1,0,1,246100
Piso,Moncloa,100,3,1,1,1,1,1,1,480000
Piso,Retiro,144,2,1,1,1,1,1,1,930000
Piso,Centro,100,2,1,1,1,1,0,0,439000
Piso,Carabanchel,300,5,1,1,1,1,1,1,389000
Piso,Salamanca,99,1,1,1,1,1,0,0,599000
Piso,Centro,142,3,1,1,1,1,1,1,540000
Piso,Tetuán,117,4,1,0,1,1,1,1,375000
Ático,San Blas,84,3,1,1,1,1,1,1,540000
Piso,Ciudad Lineal,85,2,1,1,1,1,1,0,375000
Piso,Centro,31,1,1,0,0,1,0,0,150000
Piso,Chamberí,206,7,0,0,1,1,0,0,875800
Piso,Usera,100,3,1,1,1,1,0,1,159900
Piso,Barajas,140,3,0,1,1,1,1,1,465000
Piso,San Blas,93,3,0,1,1,1,0,1,208000
Ático,Arganzuela,70,2,1,0,1,1,0,1,420000
Piso,Centro,94,2,1,1,1,1,0,0,630000
Piso,Chamberí,95,3,1,1,1,1,0,0,610000
Piso,Chamartín,80,3,0,0,0,1,0,1,299900
Piso,Fuencarral,75,3,1,1,1,1,0,1,295000
Piso,Chamberí,194,5,1,1,1,1,1,1,1395000
Piso,Centro,205,7,1,1,1,0,0,0,820000
Piso,Puente de Vallecas,99,3,1,1,1,1,0,0,172900
Piso,Latina,74,3,1,0,1,1,0,1,185000
Piso,Carabanchel,90,2,1,1,1,1,1,0,259500
Piso,Puente de Vallecas,34,2,1,1,0,1,0,0,105000
Piso,Latina,60,3,0,1,1,1,0,1,153701
Piso,Chamartín,87,1,1,0,1,1,0,0,620000
Piso,Retiro,197,5,1,1,1,1,1,0,750000
Piso,Chamartín,180,5,0,1,1,0,0,1,997000
Dúplex,Salamanca,35,1,0,0,1,1,0,0,99900
Piso,Salamanca,106,3,1,1,1,1,0,0,1100000
Piso,Centro,71,1,0,1,0,1,0,1,260000
Piso,Puente de Vallecas,62,2,1,0,0,1,0,0,136000
Ático,Hortaleza,225,4,1,1,1,1,1,1,930000
Piso,Retiro,275,4,1,1,1,1,1,1,1790000
Piso,Chamartín,90,3,1,1,1,1,1,0,500000
Piso,Centro,252,8,0,1,0,1,0,0,899000
Piso,Chamberí,220,3,1,1,1,1,0,1,1890000
Piso,Retiro,57,1,0,1,1,1,0,1,399990
Ático,Retiro,220,3,1,1,1,1,0,1,1790000
Ático,Salamanca,69,1,1,1,1,1,0,1,600000
Piso,Salamanca,181,3,1,1,1,1,1,0,2250000
Piso,Latina,85,3,0,1,1,1,1,1,249000
Piso,Chamberí,92,1,1,1,1,1,0,0,1280000
Piso,Centro,181,3,1,1,1,1,0,1,1200000
Piso,Centro,225,4,0,1,1,1,1,1,1060000
Piso,Arganzuela,71,3,1,0,1,0,1,1,756000
Piso,Salamanca,84,2,0,1,0,1,0,1,575000
Piso,Villa de Vallecas,108,3,1,1,1,1,1,0,382000
Piso,Centro,100,3,1,1,1,1,0,0,480000
Dúplex,Chamberí,24,1,0,1,1,1,0,0,220000
Piso,Centro,51,1,0,0,1,0,0,0,206000
Ático,Centro,460,4,0,0,1,0,1,1,2350000
Ático,Moncloa,160,3,1,1,1,1,1,1,980000
Piso,Ciudad Lineal,69,2,1,1,1,1,0,1,335000
Piso,Ciudad Lineal,80,3,0,0,1,0,0,1,299000
Piso,Centro,45,1,0,0,1,0,0,0,220000
Piso,Salamanca,300,3,1,1,1,1,0,0,4300000
Piso,Chamartín,157,4,1,1,1,1,0,0,950000
Piso,Latina,50,1,0,1,0,1,0,0,140000
Piso,Centro,125,3,0,1,1,1,0,0,780000
Piso,Chamberí,228,5,1,1,1,1,0,1,1100000
Dúplex,Tetuán,93,2,1,1,0,1,0,0,310000
Piso,Latina,71,1,0,0,0,0,0,1,189050
Piso,Tetuán,27,1,1,1,1,1,0,0,115100
Piso,Ciudad Lineal,68,3,1,0,0,1,0,0,165000
Piso,Centro,92,2,0,0,1,0,0,0,510000
Piso,Hortaleza,101,3,1,1,1,1,0,0,390000
